XM_012316519.2	LOC100649911
XM_003397767.3	LOC100649144
XM_012312027.2	LOC100647858
XM_020864319.1	LOC100647858
XM_020864320.1	LOC100647858
XM_020864456.1	LOC100644448
XR_002308016.1	LOC100651209
XM_020864413.1	LOC100650409
XM_012311967.2	LOC100650409
XM_012311966.2	LOC100643288
XM_003397723.3	LOC100643771
XM_012311973.2	LOC100644685
XR_002308047.1	LOC110119576
XR_001098982.2	LOC105666066
XR_001098984.2	LOC105666066
XR_001098981.2	LOC105666066
XM_020864671.1	LOC100644685
XM_012311974.2	LOC100644685
XM_020864674.1	LOC100645759
XM_012311968.2	LOC100645759
XM_012311970.2	LOC100645759
XM_012311971.2	LOC100645759
XM_020864672.1	LOC100645759
XM_020864673.1	LOC100645759
XM_012311977.2	LOC100647302
XM_012311975.2	LOC100647302
XM_020864675.1	LOC100644565
XM_003397756.3	LOC100647978
XM_012311978.2	LOC100647978
XM_012312030.2	LOC105666075
XM_012311982.2	LOC100644810
XM_012311984.2	LOC100644810
XM_020864399.1	LOC100644810
XM_012311983.2	LOC100644810
XM_020864400.1	LOC100644810
XM_003397758.2	LOC100648214
XM_003397757.3	LOC100648100
XM_020864401.1	LOC100648100
XM_020864398.1	LOC100648327
XM_020864397.1	LOC100648327
XM_020864396.1	LOC100648327
XM_012311981.2	LOC100648327
XM_020864394.1	LOC100648327
XM_012311980.2	LOC100648327
XM_012311979.2	LOC100648327
XM_020864393.1	LOC100648327
XM_003397759.3	LOC100648327
XM_020864392.1	LOC100648327
XM_020864395.1	LOC100648327
XR_002308015.1	LOC110119540
XM_012311986.2	LOC100648521
XM_020864402.1	LOC100648521
XM_012311985.2	LOC100648521
XM_020864403.1	LOC100648521
XM_020864405.1	LOC100648521
XM_003397762.3	LOC100648521
XM_020864404.1	LOC100648521
XM_020864406.1	LOC100648714
XM_012311989.2	LOC100648714
XM_012311990.2	LOC100648714
XM_012311988.2	LOC100648714
XM_012311992.2	LOC100648714
XM_003397764.3	LOC100648829
XM_012311993.2	LOC100649027
XM_020864418.1	LOC100644931
XM_020864419.1	LOC100644931
XM_020864420.1	LOC100644931
XM_012311995.2	LOC100644931
XM_003397768.3	LOC100649264
XM_012311998.2	LOC100649264
XM_003397774.3	LOC100649847
XM_020864321.1	LOC100649631
XM_003397771.3	LOC100649631
XM_020864322.1	LOC100650161
XM_020864323.1	LOC100650161
XM_012311999.2	LOC100645052
XM_003397769.3	LOC100649386
XM_003397775.2	LOC100650044
XM_012312000.2	LOC100649736
XM_003397770.3	LOC100649508
XM_012312001.2	LOC100645168
XM_012312031.2	LOC105666076
XM_003397735.2	LOC100645290
XM_003397779.3	LOC100650606
XM_003397780.3	LOC100650730
XM_003397736.3	LOC100645412
XM_012312005.2	LOC100650848
XM_012312003.2	LOC100650848
XM_020864422.1	LOC100650848
XM_003397781.3	LOC100650848
XM_012312002.2	LOC100650848
XM_012312006.2	LOC100650848
XM_020864423.1	LOC100650848
XM_020864425.1	LOC100650965
XM_012312009.2	LOC100651086
XM_020864778.1	LOC110119584
XM_020864777.1	LOC105666068
XM_012312011.2	LOC100651374
XM_003397740.3	LOC100645879
XM_012312012.1	LOC105666069
XM_020864780.1	LOC100645996
XM_020864779.1	LOC110119585
XM_003397786.3	LOC100651491
XM_020864782.1	LOC100646115
XM_020864781.1	LOC110119586
XM_012312013.2	LOC105666070
XR_002308052.1	LOC100651722
XM_003397743.3	LOC100646231
XM_012312016.2	LOC100643165
XM_003397718.2	LOC100643165
XM_003397744.3	LOC100646349
XM_003397745.1	LOC100646472
XM_003397720.3	LOC100643411
XM_012312021.2	LOC100643534
XM_012312020.2	LOC100643534
XM_012312018.2	LOC100643534
XM_012312019.2	LOC100643534
XM_020864481.1	LOC110119554
XM_020864480.1	LOC105666077
XM_012312035.2	LOC105666078
XM_012312036.2	LOC105666079
XM_020864341.1	LOC100646713
XM_020864343.1	LOC100646713
XM_020864342.1	LOC100646713
XM_020864549.1	LOC105666080
XM_012312038.2	LOC105666081
XM_020864416.1	LOC105666082
XM_012312040.2	LOC105666083
XM_012312023.2	LOC100646832
XM_003397748.3	LOC100646952
XM_020864551.1	LOC100647069
XM_020864552.1	LOC100647069
XM_020864553.1	LOC100647188
XM_003397753.2	LOC100647506
XM_003397724.2	LOC100643896
XM_020864814.1	LOC110119589
XR_001098989.2	LOC100644023
XM_003397725.3	LOC100644023
XR_002308063.1	LOC100644023
XR_002308065.1	LOC100644023
XR_002308064.1	LOC100644023
XR_002308066.1	LOC100644023
XR_002308068.1	LOC100644140
XR_001098988.2	LOC100644140
XR_002308069.1	LOC100644140
XR_002308067.1	LOC100644140
XR_002308070.1	LOC100644140
XM_003397755.3	LOC100647739
XM_020864815.1	LOC100644210
XR_002308071.1	LOC105666072
XR_002308074.1	LOC105666072
XR_002308072.1	LOC105666072
XR_002308073.1	LOC105666072
XR_001098992.2	LOC105666072
XM_003397727.3	LOC100644332
XM_020864556.1	LOC100644332
XM_012312220.2	LOC100649737
XM_020864504.1	LOC100649737
XM_020864505.1	LOC100649737
XM_012312221.2	LOC100649737
XM_003397855.3	LOC100649737
XM_003397856.3	LOC100649737
XM_003397857.3	LOC100649737
XM_020864506.1	LOC100649737
XM_012312222.2	LOC100649737
XM_020864508.1	LOC100649737
XM_012312223.2	LOC100649737
XM_020864507.1	LOC100649737
XM_012312216.2	LOC100649538
XM_012312217.2	LOC100649538
XM_012312218.2	LOC100649538
XM_012312213.2	LOC100649337
XM_003397851.3	LOC100649337
XM_012312212.2	LOC100649337
XM_003397852.3	LOC100649337
XM_020864812.1	LOC100649217
XM_020864813.1	LOC100649217
XM_003397847.3	LOC100648790
XM_012312209.2	LOC100648905
XR_001099002.1	LOC105666098
XM_003397849.3	LOC100649028
XM_012312210.2	LOC100649028
XM_020864565.1	LOC100642931
XM_012312202.2	LOC105666097
XM_012312203.2	LOC105666097
XM_012312201.2	LOC105666097
XM_020864566.1	LOC105666097
XM_012312204.2	LOC105666097
XM_012312207.2	LOC105666097
XM_012312206.2	LOC105666097
XM_003397842.2	LOC100648215
XM_003397845.3	LOC100648562
XM_003397844.3	LOC100648444
XM_012312200.2	LOC100648328
XM_003397841.3	LOC100648101
XM_012312198.2	LOC100648101
XM_003397839.3	LOC100647859
XM_003397840.2	LOC100647979
XM_003397838.3	LOC100647740
XM_003397878.3	LOC100642811
XM_012312196.2	LOC100647424
XM_003397877.2	LOC100642695
XM_012312191.2	LOC100647225
XM_003397836.3	LOC100647225
XM_012312192.2	LOC100647225
XM_012312194.2	LOC100647225
XM_012312193.2	LOC100647225
XM_012312195.2	LOC100647225
XM_020864761.1	LOC100642573
XM_012312190.2	LOC100642573
XM_020864760.1	LOC100642573
XM_020864758.1	LOC100642573
XM_020864759.1	LOC100642573
XM_012312188.2	LOC100642457
XM_012312189.2	LOC100642457
XM_012312181.2	LOC100647031
XM_012312180.2	LOC100647031
XM_003397834.3	LOC100647031
XM_012312183.2	LOC100647031
XM_012312185.2	LOC100647031
XM_012312182.2	LOC100647031
XM_012312184.2	LOC100647031
XM_012312179.2	LOC100646912
XM_003397831.3	LOC100646787
XM_003397828.3	LOC100646422
XM_012312178.2	LOC100646182
XM_020864465.1	LOC100646300
XM_003397827.2	LOC100646300
XM_012312173.2	LOC100646300
XM_012312172.2	LOC100646300
XM_012312174.2	LOC100646300
XM_020864463.1	LOC100646064
XM_020864471.1	LOC100642337
XM_012312168.2	LOC100642337
XM_020864476.1	LOC100645527
XM_012312170.2	LOC100645527
XM_012312169.2	LOC100645527
XM_012312171.2	LOC100644645
XM_003397824.3	LOC100645950
XR_002308018.1	LOC110119553
XM_020864466.1	LOC100644767
XM_020864457.1	LOC100642216
XM_003397822.3	LOC100645760
XM_012312166.2	LOC105666092
XM_012312162.2	LOC100644894
XM_020864468.1	LOC100644894
XM_003397814.3	LOC100644894
XM_012312164.2	LOC100644894
XM_012312163.2	LOC100644894
XM_012312165.1	LOC100644894
XM_003397818.3	LOC100645332
XM_012312161.2	LOC100645332
XM_012312153.2	LOC100645012
XM_020864469.1	LOC100645012
XM_012312147.2	LOC100645638
XM_020864473.1	LOC100645638
XM_012312146.2	LOC100645638
XM_020864472.1	LOC100645638
XM_020864474.1	LOC100645638
XM_012312149.2	LOC100645638
XM_020864475.1	LOC100645638
XM_012312155.2	LOC100645012
XM_012312158.2	LOC100645012
XM_012312159.2	LOC100645012
XM_012312151.2	LOC100645012
XM_012312150.2	LOC100645012
XM_012312152.2	LOC100645012
XM_020864470.1	LOC100645012
XM_012312235.2	LOC100652126
XM_003397811.1	LOC100644528
XM_020864386.1	LOC110119539
XM_020864458.1	LOC110119551
XM_020864548.1	LOC110119563
XM_020864562.1	LOC110119565
XM_003397870.3	LOC100651886
XM_012312145.2	LOC100644211
XM_003397808.3	LOC100644094
XM_003397807.2	LOC100643976
XM_003397806.3	LOC100643852
XM_003397805.2	LOC100643736
XM_003397804.3	LOC100643578
XM_003397803.3	LOC100643454
XM_020864790.1	LOC100643454
XM_020864791.1	LOC100643454
XM_003397802.3	LOC100643332
XM_020864793.1	LOC100643332
XM_003397801.3	LOC100643125
XM_012312143.2	LOC100643125
XM_003397799.3	LOC100642889
XR_001098998.2	LOC100642889
XM_003397798.3	LOC100642764
XM_003397797.3	LOC100642645
XM_012312142.1	LOC100642645
XM_003397794.3	LOC100642289
XM_012312140.2	LOC100642408
XM_012312131.2	LOC100642408
XM_012312130.2	LOC100642408
XM_012312141.2	LOC100642408
XM_020864628.1	LOC100642408
XM_012312137.2	LOC100642408
XM_012312132.2	LOC100642408
XM_012312133.2	LOC100642408
XM_012312134.2	LOC100642408
XM_012312135.2	LOC100642408
XM_020864629.1	LOC100642408
XM_020864630.1	LOC100651764
NM_001280911.1	LOC100652317
XM_012312129.2	LOC100651958
XM_012312128.2	LOC105666089
XM_003397792.3	LOC100652198
XM_003397789.3	LOC100651841
XM_012312121.2	LOC100646301
XM_012312120.2	LOC100646301
XM_012312123.2	LOC100646301
XM_012312124.2	LOC100646301
XM_020864645.1	LOC100646301
XM_012312125.2	LOC100646301
XM_003397905.2	LOC100646301
XM_012312122.2	LOC100646301
XM_020864647.1	LOC110119575
XM_003397904.2	LOC100646183
XM_020864487.1	LOC105666103
XM_020864512.1	LOC100651408
XM_012312119.2	LOC100651408
XM_012312118.2	LOC100651408
XM_020864513.1	LOC100651408
XM_003397865.2	LOC100651288
XM_003397903.3	LOC100645997
XM_012312229.1	LOC105666102
XM_012312099.1	LOC100651043
XM_012312228.1	LOC105666101
XM_020864460.1	LOC105666100
XM_012312226.1	LOC105666099
XM_012312225.2	LOC100650930
XM_012312100.2	LOC100650815
XM_012312102.2	LOC100650689
XM_012312103.2	LOC105666088
XM_012312104.2	LOC100650565
XM_003397900.3	LOC100645639
XM_003397899.3	LOC100645528
XM_012312115.2	LOC100645413
XM_020864509.1	LOC100645413
XM_003397898.3	LOC100645413
XM_012312111.2	LOC100645413
XM_012312108.2	LOC100645413
XM_020864510.1	LOC100645413
XM_012312116.2	LOC100645413
XM_020864511.1	LOC100645413
XM_012312117.1	LOC100645413
XM_003397896.3	LOC100645013
XM_020864514.1	LOC100645013
XM_003397895.3	LOC100645013
XM_012312090.2	LOC100645013
XM_012312088.2	LOC100645013
XM_020864515.1	LOC100645013
XM_012312093.2	LOC100645013
XM_012312091.2	LOC100645013
XM_020864462.1	LOC100650328
XM_020864516.1	LOC100645204
XM_012312098.2	LOC100645204
XM_012312094.2	LOC100645204
XM_020864519.1	LOC100645204
XM_020864518.1	LOC100645204
XM_020864520.1	LOC100645204
XM_020864517.1	LOC100645204
XM_020864482.1	LOC110119555
XM_012312084.2	LOC100650207
XR_002308050.1	LOC110119583
XM_012312085.2	LOC100644895
XM_003397894.3	LOC100644895
XM_020864732.1	LOC100644646
XM_012312082.1	LOC100644646
XM_003397893.3	LOC100644768
XM_012312083.2	LOC100644768
XM_003397890.2	LOC100644410
XM_012312081.2	LOC100644299
XM_003397889.3	LOC100644299
XM_003397888.3	LOC100644178
XM_003397885.3	LOC100643813
XM_012312079.2	LOC100643699
XR_001098995.2	LOC100643699
XR_002308056.1	LOC100643699
XR_002308057.1	LOC100643699
XR_002308058.1	LOC100643699
XM_003397883.3	LOC100643579
XM_003397882.3	LOC100643369
XM_012312078.2	LOC100643369
XM_012312077.2	LOC100643369
XM_012312076.2	LOC100643369
XM_012312075.1	LOC100643369
XM_012312055.2	LOC100643166
XM_012312052.2	LOC100643166
XM_020864635.1	LOC100643166
XM_012312051.2	LOC100643166
XM_012312053.2	LOC100643166
XM_012312058.2	LOC100643166
XM_012312056.2	LOC100643166
XM_012312054.2	LOC100643166
XM_012312062.2	LOC100643048
XM_020864634.1	LOC100643048
XM_020864633.1	LOC100643048
XM_012312059.2	LOC100643048
XM_012312060.2	LOC100643048
XM_012312069.2	LOC100643048
XM_012312064.1	LOC100643048
XM_012312065.1	LOC100643048
XM_012312068.1	LOC100643048
XM_012312066.1	LOC100643048
XM_012312063.1	LOC100643048
XM_012312070.2	LOC100643048
XM_012312071.2	LOC100643048
XR_001098994.2	LOC105666085
XM_020864642.1	LOC110119573
XM_003397873.2	LOC100652244
XM_012312072.2	LOC100651165
XM_003397858.2	LOC100650085
XM_003397829.3	LOC100646544
XM_003397846.2	LOC100648681
XM_020864639.1	LOC105666087
XM_020864640.1	LOC105666087
XM_020864641.1	LOC105666087
XM_003397817.3	LOC100645203
XM_003397837.3	LOC100647540
XM_003397791.3	LOC100652080
XM_003397800.3	LOC100643003
XM_012312050.2	LOC100643003
XM_012312049.2	LOC100645880
XM_012312048.2	LOC100645880
XM_012312046.2	LOC100645880
XM_003397902.3	LOC100645880
XM_012312045.2	LOC100645880
XM_020864637.1	LOC100645880
XM_020864636.1	LOC100645880
XM_012312044.2	LOC100645880
XM_003397887.3	LOC100644065
XM_020864332.1	LOC100643941
XM_012312043.2	LOC100643941
XM_003397886.3	LOC100643941
XR_002308007.1	LOC110119536
XM_020864345.1	LOC100642458
XM_020864346.1	LOC100642458
XM_012312237.2	LOC100642458
XM_020864344.1	LOC100642458
XM_012312238.2	LOC100642458
XM_003397976.3	LOC100645380
XM_012312240.2	LOC100645253
XM_003397975.3	LOC100645253
XM_012312242.2	LOC100647662
XM_012312241.2	LOC100648216
XM_003397954.3	LOC100642574
XM_020864490.1	LOC100642574
XM_003397910.3	LOC100646913
XM_020864488.1	LOC100646424
XM_003397985.3	LOC100646424
XR_001099005.2	LOC105666105
XR_002308021.1	LOC110119559
XM_003397964.3	LOC100643772
XM_003397935.3	LOC100650208
XM_012312246.1	LOC100644141
XM_020864489.1	LOC100644262
XM_012312248.2	LOC100644370
XM_003397967.2	LOC100644141
XM_003397955.3	LOC100642696
XM_003397944.3	LOC100651492
XM_003397943.2	LOC100651492
XM_012312257.1	LOC100651492
XM_012312256.1	LOC100651492
XM_012312251.2	LOC100651492
XM_020864351.1	LOC100651492
XM_012312252.2	LOC100651492
XM_012312253.2	LOC100651492
XM_012312254.2	LOC100651492
XM_003397970.3	LOC100644566
XM_003397971.3	LOC100644686
XM_003397972.3	LOC100644811
XM_012312258.1	LOC100645129
XM_003397978.3	LOC100645601
XM_003397977.3	LOC100645496
XM_012312260.2	LOC100645722
XM_003397979.3	LOC100645722
XM_012312259.2	LOC100642932
XM_003397980.3	LOC100645839
XM_003397981.3	LOC100645951
XM_003397982.3	LOC100646065
XM_003397958.2	LOC100643049
XM_020864595.1	LOC100646184
XM_020864594.1	LOC100646302
XM_003397984.3	LOC100646302
XM_003397986.3	LOC100646546
XM_003397987.3	LOC100646667
XM_003397988.3	LOC100646789
XM_012312339.2	LOC100643167
XM_003397960.3	LOC100643289
XM_012312262.2	LOC100646914
XM_003397990.3	LOC100647033
XM_012312264.2	LOC100647151
XM_003397992.3	LOC100647151
XM_003397991.3	LOC100647151
XM_012312263.2	LOC100647151
XM_020864503.1	LOC100647151
XM_012312265.2	LOC100647151
XR_001099006.2	LOC100647345
XM_012312267.2	LOC100647345
XM_012312266.2	LOC100647345
XM_003397994.3	LOC100647345
XM_012312268.2	LOC100647345
XM_012312269.2	LOC100647345
XM_012312271.1	LOC100647860
XM_003397998.3	LOC100647860
XM_012312270.2	LOC100647860
XR_002308023.1	LOC105666108
XR_001099007.2	LOC105666108
XM_012312273.2	LOC100648138
XM_012312272.2	LOC100648138
XM_020864409.1	LOC100648252
XM_020864407.1	LOC100648252
XM_012312274.2	LOC100648252
XM_020864408.1	LOC100648252
XM_012312277.2	LOC100648446
XM_012312275.2	LOC100648446
XM_012312278.1	LOC100648446
XM_012312276.2	LOC100648446
XM_003397907.3	LOC100646545
XM_020864410.1	LOC110119541
XM_020864411.1	LOC100646666
XM_012312283.2	LOC100646666
XM_012312284.2	LOC100646666
XM_012312281.2	LOC100646666
XM_012312279.2	LOC100646666
XM_012312285.2	LOC100646666
XM_003397908.3	LOC100646666
XM_012312280.1	LOC100646666
XM_020864412.1	LOC100646666
XM_020864477.1	LOC110119552
XM_012312286.2	LOC100646788
XM_003397911.2	LOC100647106
XM_003397912.3	LOC100647106
XM_012312287.2	LOC100647106
XM_003397913.3	LOC100647303
XM_012312288.2	LOC100647303
XM_003397915.3	LOC100647541
XM_003397914.3	LOC100647425
XM_012312291.2	LOC100647425
XM_012312292.2	LOC100647425
XM_020864602.1	LOC100647661
XM_012312296.2	LOC100647661
XM_020864604.1	LOC100647778
XM_020864605.1	LOC100647778
XM_012312294.2	LOC100647778
XM_012312297.2	LOC100647980
XM_003397918.3	LOC100647980
XM_012312303.2	LOC100648445
XM_003397922.3	LOC100648445
XM_020864305.1	LOC100648329
XM_020864306.1	LOC100648329
XM_003397919.3	LOC100648102
XM_012312299.2	LOC100648102
XM_012312298.2	LOC100648102
XM_003397923.3	LOC100648563
XM_020864478.1	LOC100643412
XM_020864390.1	LOC100648755
XM_012312305.2	LOC100648755
XM_003397924.3	LOC100648868
XM_003397925.2	LOC100648984
XM_020864765.1	LOC105666110
XM_003397926.2	LOC100649096
XM_020864764.1	LOC100649096
XM_020864762.1	LOC100643535
XM_012312309.2	LOC100649299
XM_003397928.3	LOC100649299
XM_012312311.2	LOC100649299
XM_012312310.2	LOC100649299
XM_003397929.3	LOC100649416
XM_003397931.3	LOC100649660
XM_003397930.3	LOC100649539
XM_012312312.2	LOC100643657
XM_012312317.2	LOC100649775
XM_012312316.2	LOC100649775
XM_020864619.1	LOC100649775
XM_003397932.3	LOC100649775
XM_012312315.2	LOC100649775
XR_002308044.1	LOC110119571
XM_020864621.1	LOC100643897
XM_020864622.1	LOC100643897
XM_020864623.1	LOC100650086
XM_012312321.2	LOC100650086
XM_003397934.3	LOC100650086
XM_012312320.2	LOC100650086
XM_003397933.3	LOC100649964
XM_020864773.1	LOC100650329
XM_020864772.1	LOC100650329
XM_003397936.2	LOC100650329
XM_003397939.2	LOC100650690
XM_003397938.3	LOC100650566
XM_020864774.1	LOC100650566
XR_001099011.2	LOC105666111
XM_012312325.2	LOC100650566
XM_012312323.2	LOC100650446
XM_012312322.2	LOC100650446
XM_012312324.2	LOC100650446
XM_012312329.2	LOC100651044
XM_012312328.2	LOC100651044
XM_012312326.2	LOC100651044
XM_012312331.2	LOC100651044
XM_012312330.2	LOC100651044
XM_012312334.2	LOC100651375
XM_003397942.3	LOC100651375
XM_012312335.2	LOC100651375
XM_020864479.1	LOC100644024
XM_003397945.3	LOC100651687
XM_020864428.1	LOC100651687
XM_012312336.2	LOC100651687
XM_020864430.1	LOC100651687
XM_020864429.1	LOC100651687
XM_020864431.1	LOC100651687
XM_003397946.3	LOC100651808
XM_020864433.1	LOC100651926
XM_003397948.3	LOC100652045
XM_003397949.3	LOC100652165
XM_003397950.3	LOC100652285
XM_012312337.2	LOC100652285
XM_020864436.1	LOC100642338
XM_020864435.1	LOC100642338
XM_012312338.2	LOC100642338
XM_020864434.1	LOC100642338
XR_001099066.2	LOC100651450
XR_002308100.1	LOC100651450
XR_132107.3	LOC100651450
XM_003398025.3	LOC100651210
XM_012313035.2	LOC100652006
XM_020864914.1	LOC100651012
XM_020864915.1	LOC100651012
XM_003398022.3	LOC100651012
XM_020864916.1	LOC100651012
XM_020864917.1	LOC110119610
XM_020864941.1	LOC100651888
XM_012313032.2	LOC100650891
XM_012313033.2	LOC100650891
XM_020864823.1	LOC100650891
XM_003398021.3	LOC100650891
XM_020864824.1	LOC100650891
XM_012313031.2	LOC100650891
XM_003398020.3	LOC100650776
XM_003398018.3	LOC100650532
XM_003398017.3	LOC100650410
XM_003398016.3	LOC100650289
XM_003398015.3	LOC100650162
XM_012313015.2	LOC100650162
XM_020865049.1	LOC100650045
XM_020865043.1	LOC100650045
XM_020865047.1	LOC100650045
XM_020865045.1	LOC100650045
XM_020865050.1	LOC100650045
XM_020865044.1	LOC100650045
XM_020865046.1	LOC100650045
XM_020865048.1	LOC100650045
XM_020865051.1	LOC100650045
XM_012313021.2	LOC100650045
XM_012313024.2	LOC100650045
XM_003398014.3	LOC100650045
XM_020865052.1	LOC100650045
XM_020865053.1	LOC105666167
XM_012313028.2	LOC100651766
XM_012313027.2	LOC100651766
XM_012313026.2	LOC100651766
XM_012313029.2	LOC100651766
XM_012313065.2	LOC100649815
XM_003398011.3	LOC100649697
XM_003398010.3	LOC100649583
XM_020864890.1	LOC100651649
XM_003398009.3	LOC100649457
XM_020864967.1	LOC100649457
XM_020864968.1	LOC100649457
XM_003398106.3	LOC100651531
XM_003398008.3	LOC100649338
XM_012313011.2	LOC100649218
XM_020864899.1	LOC100649218
XM_012313010.2	LOC100649218
XM_003398007.3	LOC100649218
XR_002308087.1	LOC110119607
XR_002308085.1	LOC110119607
XR_002308086.1	LOC110119607
XM_012313013.2	LOC100649097
XM_012313009.2	LOC100648906
XM_003398005.3	LOC100648906
XM_020864945.1	LOC100648906
XM_003398004.3	LOC100648906
XM_020864946.1	LOC100648906
XM_020864913.1	LOC100651409
XM_003398105.2	LOC100651409
11909	TRNAP-CGG	
XM_012313005.2	LOC100648564
XM_012313006.2	LOC100648564
XM_020864929.1	LOC100648564
XM_012313003.2	LOC100643944
XM_012313002.2	LOC100643944
XM_003398541.3	LOC100643944
XM_003398542.3	LOC100644068
XM_012313001.2	LOC100643816
XM_012313000.2	LOC100643816
XM_012312999.2	LOC100643816
XR_002308097.1	LOC110119616
XR_002308098.1	LOC110119616
XM_020864947.1	LOC100651289
XM_003398538.3	LOC100643582
XM_003398539.3	LOC100643702
XM_020865172.1	LOC100643702
XM_020865171.1	LOC100643702
XM_003398537.3	LOC100643456
XM_020864835.1	LOC100651167
XM_003398531.3	LOC100642853
XM_012312995.1	LOC100643127
XM_012312996.1	LOC100643127
XM_012312989.2	LOC100642611
XM_003398529.3	LOC100642611
XM_020864833.1	LOC100642611
XM_020864834.1	LOC100642611
XM_012312990.1	LOC100642611
XM_012312992.2	LOC100642732
XM_012312988.2	LOC105666166
XM_003398102.3	LOC100650931
XM_012312986.2	LOC100642495
XM_012312981.2	LOC100650691
XM_012312979.2	LOC100650691
XM_012312978.2	LOC100650691
XM_012312984.2	LOC100650691
XM_012312982.2	LOC100650691
XM_012312985.2	LOC100650691
XM_012312983.2	LOC100650691
XM_012312980.2	LOC100650691
XM_003398523.3	LOC100652046
XM_020864840.1	LOC100651810
XM_012312968.2	LOC100651810
XM_012312972.2	LOC100651810
XM_012312971.2	LOC100651810
XM_020864843.1	LOC100651810
XM_020864842.1	LOC100651810
XM_012312973.2	LOC100651810
